CrashID,IntersectionID,StreetOn,IntersectingStreet,Month,Day,Year
10-281931,Int-16581,Lake St W,Bryant Av S,September,13,2010
10-287301,Int-12023,33rd St E,Elliot Av S,September,18,2010
10-287888,Int-11357,28th St E,18th Av S,September,19,2010
10-290489,Int-15879,Dowling Av N,Logan Av N,September,21,2010
10-290720,Int-10151,14th Av N,Emerson Av N,September,21,2010
10-291243,Int-17282,Humboldt Av N,Shingle Creek Pkwy N,September,22,2010
10-292113,Int-17014,Oak Lake Av N,Olson Memorial Hwy N,September,23,2010
10-292207,Int-16588,Lake St W,West Lake Calhoun Pkwy S,September,23,2010
10-292384,Int-11132,18th Av S,26th St E,September,23,2010
10-295058,Int-11846,32nd St E,21st Av S,September,25,2010
10-299154,Int-11197,26th St W,Lyndale Av S,September,29,2010
10-301405,Int-10251,Portland Av S,15th St E,October,1,2010
10-301408,Int-10965,25th Av N,Dupont Av N,October,1,2010
10-304141,Int-16347,Cedar Av S,CSAH-122 WB Ramp,October,4,2010
10-304419,Int-17155,Plymouth Av N,West River Road N,October,4,2010
10-304614,Int-13099,41st St E,Portland Av S,October,4,2010
10-304649,Int-15158,Xerxes Av S,60th St W,October,4,2010
10-305096,Int-10374,Cedar Av S,MN-55 WB Ramp,October,5,2010
10-306618,Int-13709,46th St E,Nicollet Av S,October,6,2010
10-307762,Int-10937,24th St W,Garfield Av S,October,7,2010
10-307806,Int-14065,4th St SE,2nd Av SE,October,7,2010
10-309010,Int-10017,Hawthorne Av W,10th St N,October,8,2010
10-309821,Int-11870,32nd St E,46th Av S,October,9,2010
10-312965,Int-11613,2nd St SE,7th Av SE,October,12,2010
10-313197,Int-17484,10th Av SE,University Av SE,October,12,2010
10-313757,Int-16740,Lowry Av NE,Monroe St NE,October,13,2010
10-313993,Int-16524,1st Av S,Lake St E,October,13,2010
10-314886,Int-17602,3rd Av S,Washington Av S,October,14,2010
10-315260,Int-17237,23rd Av S,Riverside Av S,October,14,2010
10-315487,Int-16053,Franklin Av E,Elliot Av S,October,14,2010
10-315836,Int-11391,Park Av S,28th St E,October,15,2010
10-316260,Int-11173,26th St E,Hiawatha Av S,October,15,2010
10-316275,Int-16517,Lake St E,13th Av S,October,15,2010
10-316317,Int-13871,Nicollet Av S,48th St W,October,15,2010
10-317439,Int-11027,25th St W,Dupont Av S,October,16,2010
10-317562,Int-16562,Lake St E,Columbus Av S,October,16,2010
10-318922,Int-10061,11th St S,Hennepin Av S,October,17,2010
10-319240,Int-15479,9th St S,2nd Av S,October,18,2010
10-319305,Int-16608,Hennepin Av S,Lake St W,October,18,2010
10-319324,Int-15141,Nicollet Av S,60th St E,October,18,2010
10-319513,Int-16838,Minnehaha Pkwy E,27th Av S,October,18,2010
10-320395,Int-14025,1st Av N,4th St N,October,19,2010
10-321325,Int-10469,Nicollet Av S,18th St E,October,20,2010
10-321556,Int-11173,26th St E,Hiawatha Av S,October,20,2010
10-321856,Int-14047,4th St S,Nicollet Mall S,October,20,2010
10-321859,Int-15484,9th St S,4th Av S,October,20,2010
10-322613,Int-17568,Washington Av N,10th Av N,October,21,2010
10-323383,Int-16872,Minnehaha Av S,Minnehaha Pkwy E,October,22,2010
10-324481,Int-12945,40th St E,40th Av S,October,23,2010
10-326141,Int-15045,1st Av N,5th St N,October,25,2010
10-326859,Int-16575,Lake St E,Snelling Av S,October,26,2010
10-328403,Int-14998,Penn Av S,59th St W,October,27,2010
10-328828,Int-11353,14th Av S,28th St E,October,28,2010
10-331363,Int-11163,3rd Av S,26th St E,October,30,2010
10-333455,Int-10424,18th Av NE,Fillmore St NE,November,1,2010
10-334132,Int-15477,Riverside Av S,I-94 EB Ramp,November,2,2010
10-334707,Int-17591,Washington Av S,11th Av S,November,2,2010
10-335392,Int-10540,1st Av NE,Main St NE,November,3,2010
10-335700,Int-12883,3rd St S,Chicago Av S,November,3,2010
10-337095,Int-11779,Blaisdell Av S,31st St W,November,4,2010
10-337607,Int-10722,Chicago Av S,22nd St E,November,5,2010
10-339677,Int-10251,Portland Av S,15th St E,November,7,2010
10-340458,Int-16622,Lake St W,Pleasant Av S,November,8,2010
10-340470,Int-15609,Broadway St NE,Central Av NE,November,8,2010
10-347885,Int-16050,Franklin Av E,Chicago Av S,November,16,2010
10-349288,Int-16558,Bloomington Av S,Lake St E,November,17,2010
10-352185,Int-13659,Hiawatha Av S,46th St E,November,20,2010
10-357011,Int-16229,Grant St E,Nicollet Av S,November,26,2010
10-359230,Int-15415,2nd Av S,8th St S,November,29,2010
10-361214,Int-15919,Dunwoody Blvd W,Lyndale Av S,December,1,2010
10-367773,Int-16008,11th Av S,Franklin Av E,December,9,2010
10-370862,Int-16306,Hennepin Av E,Johnson St NE,December,10,2010
10-382870,Int-12169,Minnehaha Av S,34th St E,December,27,2010
